,maid,latitude,longitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,test
3563,b607790b97709ef198addf4b8d0e44bdd3fda339,-3.337427,128.356907,22.0,ID.MA.SB,97566.0,16-06-21,15:21:42,110,5
3564,270ec7e856efe718d599bc6cedf54673b20c822c,-3.378323,127.98579,13.0,ID.MA.SB,97571.0,16-06-21,15:21:48,1,1
3565,925bd7f7d5ef6694055213890cc972a684b7c341,-3.68835,128.218651,19.0,ID.MA.AM,97128.0,16-06-21,15:21:51,2,5
3566,a737d242109d76f8aafc9c673c51cf6b9bf2374e,-3.401627,129.5596,21.0,ID.MA.MT,97544.0,16-06-21,15:22:13,73,1
3567,119ab4bc1516c5da9e76664b44e24d6d4a4d56dc,-2.914783,129.81145,12.0,ID.MA.MT,97544.0,16-06-21,15:22:18,2,5
3568,18d6af06cf870d92d0dfd57c80217706f79d17af,-3.685643,128.189921,25.0,ID.MA.AM,97128.0,16-06-21,15:22:18,251,1
3569,6f97dd849d39bd18a2d83059934a6bef6a431e49,-2.986569,128.09009,16.0,ID.MA.SB,,16-06-21,15:22:52,8,5
3570,4e4101eaeb29a3b1ce2bf69b55056cd08901989c,-3.604279,128.33221,12.0,ID.MA.MT,97544.0,16-06-21,15:22:58,3,1
3571,a9979671764f9ad5cf3d75604e3b937f09a279f5,-3.71472,128.18845,8.0,ID.MA.AM,97129.0,16-06-21,15:23:02,53,5
3572,54e6777ddcabd9992dffe904a28bfbf51bfbacfe,-3.6848,128.20325,25.0,ID.MA.AM,97128.0,16-06-21,15:23:10,531,1
3573,dc7717db023b0b5d18d614fad473c586f7389f3e,-3.695181,128.182331,8.0,ID.MA.AM,97124.0,16-06-21,15:23:29,1,5
3574,bb3e2101fa9262611869c802f86ed10c6670fbe6,-3.695241,128.175685,12.0,ID.MA.AM,97126.0,16-06-21,15:23:33,29,1
3575,b912812bdbdae9cd23f4cc109fb6f20099559560,-3.687663,128.183211,15.0,ID.MA.AM,,16-06-21,15:23:40,1,5
3576,6891dc5047ffefb345e5d4e524fd0943646c3761,-3.657657,128.189044,23.0,ID.MA.AM,97223.0,16-06-21,15:24:03,5,1
3577,3d832c5ee74dd8e52a3fa1f333f59dd483e9af90,-3.567567,128.176319,11.0,,,16-06-21,15:24:14,209,5
3578,3fe7947f076328a11d99dea04b628201e3e8b95b,-3.63964,128.25869,19.0,ID.MA.AM,97214.0,16-06-21,15:24:19,16,1
3579,023f0b03c8177b6b7b3447d26c4f6f7ba46c1f93,-3.335356,128.93182,17.0,ID.MA.MT,97544.0,16-06-21,15:24:20,30,5
3580,42af17430a60dd035defe2395d68fafdbf71f97d,-3.61626,128.2776,16.0,ID.MA.MT,97544.0,16-06-21,15:24:29,144,1
3581,54811b89b1938a94d3b16b6df1cb9ef889e3e8d1,-2.78868,129.3932,9.0,ID.MA.MT,97544.0,16-06-21,15:24:36,12,5
3582,cdd455ee392bbc3d2b5a034a5e9fc2a53a06c459,-3.737593,128.18915,11.0,ID.MA.AM,97134.0,16-06-21,15:24:56,11,1
3583,13a2a85101e2411b235a551ad4935eaafc24f32f,-3.71559,128.161875,7.0,ID.MA.AM,97117.0,16-06-21,15:25:34,2,5
3584,0c9a2437f115f4d7bf64fe143426b7dead564fd0,-3.630375,128.22531,16.0,ID.MA.AM,97217.0,16-06-21,15:26:29,7,1
3585,b31c90b4e1f179e141f261908b96c39e7fcf1b28,-3.285816,128.974683,13.0,ID.MA.MT,97544.0,16-06-21,15:26:36,1,5
3586,3d9e143628cb8d75583d4a6e317cc419a74d618a,-3.315315,128.954557,21.0,ID.MA.MT,97544.0,16-06-21,15:26:43,21,1
3587,c921606763ed79c49957e60aaadaf5368e3df6de,-3.707711,128.164283,14.0,ID.MA.AM,97117.0,16-06-21,15:26:47,12,5
3588,ae54d92d18281a14509ab47fc67fc6fe1928bafe,-3.641244,127.97192,19.0,ID.MA.MT,97543.0,16-06-21,15:27:17,3,1
3589,377e06736e2d700ba261ac1e9762d0bef0fb01bb,-3.459459,130.002663,12.0,ID.MA.ST,97584.0,16-06-21,15:27:20,30,5
3590,758409761de6572bd02ab7757646a7fc62115e30,-3.67062,128.19904,11.0,ID.MA.AM,97128.0,16-06-21,15:27:39,2,1
3591,270a2f7d3b057bd26fe92d07e4ec208c08e8def5,-3.697945,128.281938,13.0,ID.MA.AM,97136.0,16-06-21,15:28:01,83,5
3592,1719e1caaa26edafcc3dd2b9945c44c41ee83b9b,-3.671383,128.19415,11.0,ID.MA.AM,97129.0,16-06-21,15:28:03,4,1
3593,adcde31f432e534587b70b9bbc418996b9666f7b,-3.680132,128.2012,11.0,ID.MA.AM,97128.0,16-06-21,15:28:13,1,5
3594,a4de058d2b6208d999f55dc11bc47a54eb8e3d14,-3.694574,128.183722,13.0,ID.MA.AM,97124.0,16-06-21,15:28:14,26,1
3595,cab4d0de0aef8d9246e0a3e591702ae59637ee9b,-3.304371,128.3273,7.0,ID.MA.SB,97566.0,16-06-21,15:28:26,6,5
3596,dff88b381263d60df34e1302b41e01bbf5727602,-3.06275,128.19667,11.0,ID.MA.SB,97561.0,16-06-21,15:28:34,37,1
3597,ea012da8c232fa6c1e0a082b516cc174a0185f48,-3.354263,128.368755,13.0,ID.MA.SB,97566.0,16-06-21,15:28:34,7,5
3598,11f56435975c81f6778965350273212762a16dff,-3.517695,128.471028,10.0,ID.MA.MT,97545.0,16-06-21,15:28:43,2,1
3599,1e65a1e0b2d401974eb66ec7e7988a449db64217,-3.009822,127.950482,7.0,ID.MA.SB,97561.0,16-06-21,15:29:22,1,5
3600,b870f2f27692ed6b703a20afd052697970a06a70,-3.340335,128.926775,24.0,ID.MA.MT,97544.0,16-06-21,15:29:27,1,1
3601,a5fbdda6cf2a11311d0f60517504f3a87a2dfb6f,-3.047092,130.056124,15.0,ID.MA.MT,97544.0,16-06-21,15:29:34,2,5
3602,3dde920e0da1815ad44871b7aa10ec14d1aa03cd,-3.65767,128.17098,5.0,ID.MA.AM,97223.0,16-06-21,15:29:35,3,1
3603,23e5e2650877df3b97cce4e36b2c6a8b09343a84,-2.85157,128.47766,6.0,ID.MA.SB,97562.0,16-06-21,15:29:49,2,5
3604,b69b766a3c74a09c2c9bd3ed7fb0acf96c11e49d,-3.649381,128.24434,10.0,ID.MA.AM,97211.0,16-06-21,15:30:29,1,1
3605,dc1e7df902105d3c65ea1df75757023119dc4901,-3.696211,128.20477,21.0,ID.MA.AM,97129.0,16-06-21,15:30:29,4,5
3606,2da6c37d8caa96283b83ffc258e43f784b807936,-3.64593,128.17072,5.0,ID.MA.AM,97223.0,16-06-21,15:30:33,1,1
3607,a57ae6e7533edbf64ef6f611708db42b2d3557ab,-3.304167,128.969865,8.0,ID.MA.MT,97544.0,16-06-21,15:31:12,1,5
3608,38a568d5c57c43e0554a7c183ecd78670bb9e9cc,-3.687711,128.186994,16.0,ID.MA.AM,97123.0,16-06-21,15:31:34,1,1
3609,6307c6b596b9de52bf46c515715d439228af6bc4,-3.588401,128.098664,19.0,ID.MA.MT,97543.0,16-06-21,15:32:11,3,5
3610,dbe7707cc80d44e125ebb9066bc377b456208f14,-3.661623,128.185763,15.0,ID.MA.AM,97223.0,16-06-21,15:32:34,201,1
3611,685f6efef86fe98cae348e6a4d5fb228586dd716,-3.687753,128.22266,6.0,ID.MA.AM,97128.0,16-06-21,15:32:57,1,5
3612,7702c959519e129b7075eb337609c838744edc76,-3.62163,128.22002,18.0,ID.MA.AM,97217.0,16-06-21,15:33:06,189,1
3613,a08f366ae595f03ddfaf155e090f408bfbc6d1f1,-3.630638,128.216009,16.0,ID.MA.AM,97217.0,16-06-21,15:33:30,1,5
3614,d2fe21585f8a14af62b0210f7123c9f35be1aef7,-3.706222,128.16785,34.0,ID.MA.AM,97116.0,16-06-21,15:33:33,4,1
3615,35b36a9053e41c59ad9c40e80c11956683761ac1,-3.67568,128.19162,25.0,ID.MA.AM,97129.0,16-06-21,15:33:54,37,5
3616,31db1505eb8f7584885215ea12a21997ddbbb56e,-3.68397,128.22667,8.0,ID.MA.AM,97128.0,16-06-21,15:34:02,3,1
3617,faa2b2faefaa2ffe1dcb31243d2cde2c6559c4a4,-3.6937,128.19424,14.0,ID.MA.AM,97121.0,16-06-21,15:34:30,8,5
3618,1c1ab96aae5bf9b41a9b148f649d40684e2ebc77,-3.06361,128.1875,6.0,ID.MA.SB,97561.0,16-06-21,15:34:44,3,1
3619,5dbe2675a8ecade394eb270e6547eda7a18fe910,-3.36169,127.943501,13.0,ID.MA.SB,97571.0,16-06-21,15:34:50,2,5
3620,9e940ae8cbd8e3eaa1ae4a1d3232e6da3cafee0a,-3.304711,128.968623,45.0,ID.MA.MT,97544.0,16-06-21,15:35:16,3,1
3621,af3f3840fa7d6be32377c53d176ae7a9270405d3,-3.215046,129.04152,14.0,ID.MA.MT,97544.0,16-06-21,15:35:30,1,5
3622,bb1e3b63960482031a8685faee22de82c0ec5bc2,-3.585585,128.178838,13.0,ID.MA.MT,97543.0,16-06-21,15:35:36,10,1
3623,f03f5fc7d81e77c43359ce7874801fcfae8b993b,-3.3042,128.97218,18.0,ID.MA.MT,97544.0,16-06-21,15:36:00,5,5
3624,39830fc19e769fb35467e2c98ea72ceb04247b43,-3.225225,128.852739,14.0,ID.MA.MT,97544.0,16-06-21,15:36:31,29,1
3625,77350fb7b54c73b742c7efadd53bd20f1f319622,-3.708372,128.16737,5.0,ID.MA.AM,97116.0,16-06-21,15:36:41,34,5
3626,38372ac2e1d2b8a17ba918647ebfd856899f8309,-3.284364,128.97422,25.0,ID.MA.MT,97544.0,16-06-21,15:37:09,1,1
3627,620fe5601d19511cfb86dabe1b25cac2cfbb83bf,-3.77542,128.12352,10.0,ID.MA.AM,97118.0,16-06-21,15:37:31,16,5
3628,c2acae047069279a58f00dd0c075bd292b82c2b4,-3.715538,128.16075,9.0,ID.MA.AM,97117.0,16-06-21,15:37:35,4,1
3629,fdbd70704065f62a8531e3fe9eafad89d4f28e95,-3.69314,128.1867,15.0,ID.MA.AM,97124.0,16-06-21,15:37:38,3,5
3630,7a4db53f06c215bac039451ecd552e401e4a40d3,-3.621621,128.23808,25.0,ID.MA.AM,97215.0,16-06-21,15:37:40,305,1
3631,d4d2dd2c0c88b06f45a7ec2ad614bd2bc93a7b33,-3.63137,128.22551,10.0,ID.MA.AM,97217.0,16-06-21,15:37:51,10,5
3632,fb57a96e3d05a92cc974991a9b5951f9120c2001,-3.627346,128.23009,15.0,ID.MA.AM,97216.0,16-06-21,15:37:54,28,1
3633,eaef9172750cce335576a35de8d838d4214a291c,-3.629453,128.253149,12.0,ID.MA.AM,97214.0,16-06-21,15:38:08,18,5
3634,49b7b1e0eba2a00299f800673136b2886d61ee39,-3.586852,128.129068,7.0,ID.MA.MT,97543.0,16-06-21,15:38:19,5,1
3635,79c69b729dbd27912ad9baeb5a5e5f63ea663ec8,-3.654563,128.225459,18.0,ID.MA.AM,97212.0,16-06-21,15:38:39,7,5
3636,654821cc59e8de1406372b11df320d8aadb92df8,-3.357048,128.958953,19.0,ID.MA.MT,97544.0,16-06-21,15:38:57,5,1
3637,cfb8ff31a5a3c3d094ae5ec3cb824702a205a728,-3.68015,128.21118,15.0,ID.MA.AM,97128.0,16-06-21,15:39:54,2,5
3638,f52c1897f93aa068d8cba7bde65fde5b24768022,-3.697035,128.180014,28.0,ID.MA.AM,97126.0,16-06-21,15:39:56,1,1
3639,9e7b6b6d51c58dfe8eea109835d1541ad0eb6502,-3.68695,128.18828,3.0,ID.MA.AM,97128.0,16-06-21,15:40:28,5,5
3640,57674e6d10a56eadb045207e056e585457de125e,-2.843688,128.655083,29.0,ID.MA.SB,97563.0,16-06-21,15:40:29,14,1
3641,b043f75d382a4e8973eb664228667ba3cf962b4a,-3.688349,128.185523,10.0,ID.MA.AM,97123.0,16-06-21,15:40:45,1,5
3642,4ed7be5aaca3877316d06e1509328b17a9bce1c2,-3.086015,128.05263,4.0,ID.MA.SB,97572.0,16-06-21,15:40:51,1,1
3643,48fed61002d1e3cb319ce1412417ce14c5427f29,-3.63523,128.33698,6.0,ID.MA.MT,97544.0,16-06-21,15:41:33,1,5
3644,9fd88003dc3fc3b6100515737f6cabc23b58c515,-2.936936,129.81014,35.0,ID.MA.MT,97544.0,16-06-21,15:41:36,12,1
3645,cb7771bd3115d602677e842b4778c145aa144eed,-3.562686,128.32127,3.0,ID.MA.MT,97544.0,16-06-21,15:41:38,1,5
3646,10d8ac456a049f33318ff48daadc64cbe7b0c0ea,-3.5553,128.40276,9.0,,,16-06-21,15:41:39,1,1
3647,d80c0ddb64b4b600a061bf40edf6140450b1ded7,-3.51353,128.34935,12.0,ID.MA.MT,97544.0,16-06-21,15:41:51,6,5
3648,685925f995e60eec46e060170d732b1961cf1287,-3.709645,128.170506,6.0,ID.MA.AM,97116.0,16-06-21,15:42:15,34,1
3649,03d59be46d0966fd91b2bd9fce533cf5d75f2346,-2.914601,129.811936,12.0,ID.MA.MT,97544.0,16-06-21,15:42:18,9,5
3650,eacf03fb542840c70a47b5586bbff463e4079ce9,-3.693693,128.176168,18.0,ID.MA.AM,,16-06-21,15:42:21,192,1
3651,6748d26645abd5285080aaf76a07487116eab0ad,-3.630273,128.22527,11.0,ID.MA.AM,97217.0,16-06-21,15:42:27,2,5
3652,5cd3c8e0150c7e5b5f21016eef187d424af9e2bc,-3.681301,128.200593,19.0,ID.MA.AM,97128.0,16-06-21,15:42:32,16,1
3653,2dd86668ac3db6fa5d0fafeab71170f62216cbfd,-3.68991,128.1811,17.0,ID.MA.AM,97124.0,16-06-21,15:42:47,2,5
3654,060431c6320d01ab4166b91d342196c4116a6add,-3.354278,128.68054,8.0,ID.MA.SB,97565.0,16-06-21,15:42:58,3,1
3655,2eb036b0f47975f0efb4ab26fc79660894b079c1,-3.630355,128.21518,18.0,ID.MA.AM,97217.0,16-06-21,15:43:26,1,5
3656,2b5ad1d743daade81d386aa769319a486d890008,-2.924148,129.237388,9.0,ID.MA.MT,97544.0,16-06-21,15:43:40,3,1
3657,48276161194e3c4130cc03e3715e35b656f3d221,-3.3641,127.94469,12.0,ID.MA.SB,97571.0,16-06-21,15:43:41,3,5
3658,1c09ba5bee03cbfc671fe96f25fec525725b6ee8,-3.704561,128.17065,4.0,ID.MA.AM,97115.0,16-06-21,15:43:58,1,1
3659,62082627fac17bf3f2de9a2ae4389bdca85cde7e,-3.33303,128.35142,25.0,ID.MA.SB,97566.0,16-06-21,15:44:42,3,5
3660,b0b1c2dee85e41eccb1a24260b74310c3930b94e,-3.701763,128.18387,11.0,ID.MA.AM,97129.0,16-06-21,15:45:17,68,1
3661,297f07957dab10399e00d8ffcd4c7af312460375,-2.790655,129.414066,25.0,ID.MA.MT,97544.0,16-06-21,15:45:21,2,5
3662,33b63eebc758ff634c36e45f6294996054bea2a5,-3.6168,128.26934,19.0,ID.MA.MT,97214.0,16-06-21,15:45:45,16,1
3663,5d962fc492376fcee6f5c0660cc97c2d26477520,-3.67694,128.19308,11.0,ID.MA.AM,97129.0,16-06-21,15:45:50,2,5
3664,7b2c5599dbee7ace13def5f9276fb1d4ad4571ba,-3.69872,128.17986,15.0,ID.MA.AM,97126.0,16-06-21,15:46:38,355,1
3665,268e6c0d3f00042fa6fb31aada7f60231e7c9245,-3.509719,128.315687,11.0,ID.MA.MT,97544.0,16-06-21,15:46:39,9,5
3666,e588544c16f48b61ca8562fd41c6ac4a4cafc722,-2.914694,129.8113,17.0,ID.MA.MT,97544.0,16-06-21,15:47:09,3,1
3667,8b00c0b1f49942029ebc73feba4018c8a94eb31b,-3.604507,128.713496,9.0,ID.MA.MT,97546.0,16-06-21,15:47:17,45,5
3668,6047ccbfba515a99f932c1f70f67c92d8f29b235,-3.587098,128.31862,13.0,ID.MA.MT,97544.0,16-06-21,15:47:40,1,1
3669,9f06d34ed1b91edcbbaddbf6a994a830d04a5f03,-3.304378,129.566214,8.0,ID.MA.MT,97544.0,16-06-21,15:47:46,21,5
3670,f24174a625add73f9ddeb9643c7b43a9bf751833,-3.6902,128.17759,8.0,,,16-06-21,15:47:56,1,1
3671,bb8442bc98522bd607bd5cfea1be267842a38dbc,-3.693693,128.194223,12.0,ID.MA.AM,97121.0,16-06-21,15:48:13,13,5
3672,2c8c5835bf7fdae5bcea969228209ec33ab5fc14,-3.6902,128.1776,89.0,,,16-06-21,15:48:16,1,1
3673,6721ad0291c8f86ae58e84d4eeda69af33bf0515,-3.590891,128.34056,14.0,ID.MA.MT,97544.0,16-06-21,15:48:22,1,5
3674,16d97a1ab20e4c57b8e5265b9940ce1998e0a3ac,-3.297338,128.96436,5.0,ID.MA.MT,97544.0,16-06-21,15:48:51,2,1
3675,fbab36ac1f2dd785c45833e04d8a01755457edf9,-3.069351,128.201017,16.0,ID.MA.SB,97561.0,16-06-21,15:48:53,1,5
3676,1705565e92975885a2eedf5b23eeba45c15b3ad3,-3.657873,128.18423,13.0,ID.MA.AM,97223.0,16-06-21,15:50:02,234,1
3677,34cd2de4771d25c8bd3d3048cbdaca051d7a61ba,-3.299383,128.956905,14.0,ID.MA.MT,97544.0,16-06-21,15:50:24,4,5
3678,6bd6a3b186772351de396dfab51416365093224d,-3.573623,128.65927,24.0,ID.MA.MT,,16-06-21,15:50:32,1,1
3679,003880f2e27d925e5297b744fc28fbabd47c08ec,-3.310843,128.944094,10.0,ID.MA.MT,97544.0,16-06-21,15:50:50,23,5
3680,60d7d9a6cd0d1a06610edcf75acbfc215db6d402,-3.69651,128.181526,20.0,ID.MA.AM,97126.0,16-06-21,15:51:03,21,1
3681,45cf9d1a080601ffc3222068851b604869197e9e,-2.99099,129.83452,20.0,ID.MA.MT,97544.0,16-06-21,15:51:14,177,5
3682,1a14b74d9fd6ec1a887a7a3a1fd252aaf63cd0e5,-3.691342,128.18466,9.0,ID.MA.AM,97124.0,16-06-21,15:51:17,41,1
3683,b82f3339b48af788db59037ddef776faf8fe241d,-3.68101,128.202069,17.0,ID.MA.AM,97128.0,16-06-21,15:51:17,4,5
3684,d0d6420b36123288a0a398031352f6165d4f64f8,-3.30138,128.96827,9.0,ID.MA.MT,97544.0,16-06-21,15:51:23,40,1
3685,770c000ab0e8404c0e0674d4b6c291fa39ac6118,-3.682086,128.18787,6.0,ID.MA.AM,97128.0,16-06-21,15:51:43,1,5
3686,2d22ed700641bbfc064e29b97a5c1d51fde2dde1,-3.685623,128.186199,12.0,ID.MA.AM,97128.0,16-06-21,15:51:57,6,1
3687,180e6933ff630da810e33a17b2c0848d1dd648e1,-3.69051,128.19421,7.0,ID.MA.AM,97122.0,16-06-21,15:52:07,2,5
3688,1e34c39d944f3fe8478ab2231619295abed1e3c9,-3.299077,128.960344,15.0,ID.MA.MT,97544.0,16-06-21,15:52:20,10,1
3689,cf91d2d468e0a86c5337e59b37752f2e11606daa,-3.693693,128.17616,15.0,ID.MA.AM,,16-06-21,15:54:19,242,5
3690,1bdfed08c850344f77df52073f75f37ab34c84bd,-3.299823,128.956873,19.0,ID.MA.MT,97544.0,16-06-21,15:54:24,1,1
3691,bf383bd1505043f843fb5882eb25818c31d266e8,-3.29608,128.95883,1.0,ID.MA.MT,97544.0,16-06-21,15:55:20,1,5
3692,4f8fe20f77d7b6be5a2690e4cdec190ce02e35c8,-3.677786,128.218761,19.0,ID.MA.AM,97128.0,16-06-21,15:55:44,2114,1
3693,c4a2557f529465830145c548d837696a0a905f41,-3.657657,128.170989,25.0,ID.MA.AM,97223.0,16-06-21,15:57:06,702,5
3694,26fe4fa0d982e90468b27e2fa3665a282ab68c45,-2.921788,129.799955,24.0,ID.MA.MT,97544.0,16-06-21,15:57:33,613,1
3695,af471e96e1b2bf8f55fcb68e22d3357783f98f5b,-3.463059,129.550285,7.0,ID.MA.MT,97544.0,16-06-21,15:57:34,7,5
3696,812aca88203ed1a02bc5555e6c24622732e56ff8,-3.693693,128.176168,8.0,ID.MA.AM,,16-06-21,15:58:33,41,1
3697,ba14cc32df53176e57d22f2a4505c3c974018ddb,-3.36912,127.94154,14.0,ID.MA.SB,97571.0,16-06-21,15:58:35,3,5
3698,f4a5dd17bfedeba32fc65231f77e9bc13ec4ffc1,-3.604866,128.41966,8.0,ID.MA.MT,97545.0,16-06-21,15:58:38,2,1
3699,697fc90064ecda481fbb0547be7a0bd2a74b9c39,-2.955845,128.121473,13.0,ID.MA.SB,97561.0,16-06-21,15:58:50,1,5
3700,a9ad620852853cdea3ae39f18e947b71f83bafcc,-3.657657,128.170989,15.0,ID.MA.AM,97223.0,16-06-21,15:59:17,120,1
3701,4a2767b7e06df2e2ec842582e312c7c14e91b6c7,-3.683103,128.1936,22.0,ID.MA.AM,97128.0,16-06-21,15:59:21,10,5
3702,a9f26a1d309ac1033d8c6c59a317c767744fbcff,-3.285873,128.97527,16.0,ID.MA.MT,97544.0,16-06-21,15:59:23,1,1
3703,48640bdaf70e81f750ef82b794220fa137a807cb,-3.301499,128.965665,10.0,ID.MA.MT,97544.0,16-06-21,15:59:26,1,5
3704,851121e736d21a244bdf40cf0b43a2b776386f23,-3.697513,128.1832,11.0,ID.MA.AM,97127.0,16-06-21,15:59:38,6,1
3705,64aa82399a0aa94f95933c1351d38ae6a328ec48,-2.924355,129.23892,16.0,ID.MA.MT,97544.0,16-06-21,16:00:07,38,5
3706,2b16a9284034b61aac92926f178fde7dde5da3d3,-3.328658,128.356014,32.0,ID.MA.SB,97566.0,16-06-21,16:00:49,1411,1
3707,58e3b65b4c1f824694f7f2382c2d242e0709a32c,-3.67962,128.2027,26.0,ID.MA.AM,97128.0,16-06-21,16:01:52,335,5
3708,1053deddbf903a4c74663c88735bceb62a05cda9,-2.898591,128.946226,7.0,ID.MA.MT,97544.0,16-06-21,16:02:18,1,1
3709,cb9f6db6b2015fcd83ddfe1344b68f3ad281d501,-3.6902,128.177597,12.0,,,16-06-21,16:02:51,2,5
3710,3bd27b6828c21198ee808774309017913be1d0d0,-3.654037,128.19468,7.0,ID.MA.AM,97222.0,16-06-21,16:03:09,4,1
3711,43fed96d4ef4ac905ad462960e3e0b155a0569f4,-3.686917,128.184379,11.0,ID.MA.AM,97123.0,16-06-21,16:03:33,27,5
3712,ed0f690718fcd37d9b5c936c60e9d2e1aeb0e752,-3.6292,128.2159,10.0,ID.MA.AM,97217.0,16-06-21,16:05:15,3,1
3713,ca010ad25bd86bc422a99bca91cc66965a9e94de,-3.629845,128.21759,12.0,ID.MA.AM,97217.0,16-06-21,16:06:18,2,5
3714,29b5eee1f0fed0b6c421b3eedefe2aa580fc74a0,-3.679683,128.76381,12.0,ID.MA.MT,97547.0,16-06-21,16:06:20,2,1
3715,84867da392d8cb3d2fd8116346bb792c72b78639,-3.686389,128.188694,13.0,ID.MA.AM,97128.0,16-06-21,16:06:26,2,5
3716,3340855a15ec0b972308162fdf95225576463710,-3.664551,128.1677,21.0,ID.MA.AM,97224.0,16-06-21,16:08:10,1,1
3717,45de3e8c58af054eb87d60f430bd707546df8f30,-3.621621,128.29224,22.0,ID.MA.MT,97544.0,16-06-21,16:08:42,60,5
3718,9294548c8524e8680b23ee925c30879b45ac1fd4,-3.748913,127.93394,5.0,ID.MA.MT,97542.0,16-06-21,16:09:00,1,1
3719,d1e7dd79800c6d3c712c9457ed97c434becea9b2,-3.708978,128.098134,7.0,ID.MA.AM,97227.0,16-06-21,16:09:03,1,5
3720,eb6c76b7cf2b28b881d513f5c62f162fe5c694a8,-3.67568,128.19162,18.0,ID.MA.AM,97129.0,16-06-21,16:09:20,11,1
3721,fce53a6c7c71afa7e3ce7ee3593fab61d40c3548,-3.298676,128.960196,13.0,ID.MA.MT,97544.0,16-06-21,16:09:35,16,5
3722,0e9c36f56cfcabdbde291082e5b1cf61065ba1c5,-3.333584,128.35178,10.0,ID.MA.SB,97566.0,16-06-21,16:09:43,3,1
3723,c05d6d9a90c5c1038bce0f4dd03def90fd2cfe9b,-3.675675,128.191627,12.0,ID.MA.AM,97129.0,16-06-21,16:09:48,126,5
3724,1b9957d17c0f3b5dffb521ded554d65b533a8907,-3.71805,128.08832,6.0,ID.MA.MT,97227.0,16-06-21,16:10:48,1,1
3725,045169bc932907697dea0248766af1bafc53cfe2,-3.62787,128.25442,13.0,ID.MA.AM,97214.0,16-06-21,16:11:21,7,5
3726,8ae6a2896fcd244060ac3153ee4d4639ad3ef462,-3.586308,128.32596,9.0,ID.MA.MT,97544.0,16-06-21,16:11:22,6,1
3727,55883afcffe4263ff8dee33051c112fb40a4c464,-3.688142,128.19397,13.0,ID.MA.AM,97122.0,16-06-21,16:11:29,1,5
3728,0c9fb7fce2676dd2f56c3d46f1709ed8bcb8df9c,-3.567567,128.645697,25.0,ID.MA.MT,97546.0,16-06-21,16:11:37,1,1
3729,bdeddea8747da516c627260e930e730292aa7434,-3.74775,127.93123,15.0,ID.MA.MT,97542.0,16-06-21,16:12:34,2,5
3730,19a7943f86bd5c9e0cdc8474feb0d51ca4b2ba26,-3.68912,128.183568,15.0,ID.MA.AM,97123.0,16-06-21,16:12:42,1,1
3731,f7d22300ed5e1320fd7efe6fa3053c540b025241,-3.693343,128.217036,7.0,ID.MA.AM,97129.0,16-06-21,16:12:59,2,5
3732,2fc627ea67bb36b6ddb62f75ceabfadfd230069b,-3.682909,128.193883,13.0,ID.MA.AM,97128.0,16-06-21,16:13:10,4,1
3733,1512f399d71b865d02acf284178f12eb086bd3e8,-3.701239,128.177467,10.0,ID.MA.AM,97111.0,16-06-21,16:13:11,1,5
3734,3948d964b91d1dca9a4b0a727c485faa89bad464,-3.57782,128.62125,5.0,ID.MA.MT,97546.0,16-06-21,16:13:24,1,1
3735,323787c67ab8bb00ee968250feb07d733dae6d83,-3.659302,128.183144,10.0,ID.MA.AM,97223.0,16-06-21,16:13:30,1,5
3736,2b8e6a82f0a3d51d34e1b99251ce58c9ae0440f9,-3.687736,128.220057,19.0,ID.MA.AM,97128.0,16-06-21,16:13:34,2,1
3737,ad0e0c16e04050d0280c7231646af9a467e84a7a,-2.988127,129.801912,12.0,ID.MA.MT,97544.0,16-06-21,16:13:50,3,5
3738,332aee9201b789c9b1b0593f9fe0d4e277b84a6b,-3.708995,128.15996,12.0,ID.MA.AM,97117.0,16-06-21,16:14:07,3,1
3739,301d1fa0b3c6dd9d8aae5478791ebc694042c550,-3.676469,128.204744,23.0,ID.MA.AM,97128.0,16-06-21,16:15:19,1,5
3740,cf6d74a85a12852e6a70e3a2dca9a992f202c1b3,-3.01484,128.12284,11.0,ID.MA.SB,97561.0,16-06-21,16:15:47,13,1
3741,a8a30e07ec2d24aa2a5c99572c92b9bc1dc51355,-3.56757,128.66375,13.0,ID.MA.MT,97546.0,16-06-21,16:16:31,10,5
3742,575f0ce94d4eb569f849b653233b992de8d6e10a,-3.699152,128.174077,10.0,ID.MA.AM,97112.0,16-06-21,16:16:40,3,1
3743,07ca4d7de95cb9ab3f95e895201a6334cf839069,-3.612506,128.27702,8.0,ID.MA.MT,97544.0,16-06-21,16:16:41,19,5
3744,9a9e96de62c32715475725a92f6c87c00da2d5fa,-3.711711,128.16072,12.0,ID.MA.AM,97117.0,16-06-21,16:16:47,457,1
3745,da622d75e243c4de3238f5dfa3e1e1e9fba53675,-3.697612,128.175514,13.0,ID.MA.AM,97111.0,16-06-21,16:17:11,3,5
3746,0dd64a0761d62590b88a6d2ca60ce4a69a5c074f,-3.6902,128.1776,72.0,,,16-06-21,16:17:21,4,1
3747,0f0e89f42f8189dc39497d4a1f0727627e36c496,-3.586713,128.17305,8.0,ID.MA.MT,97543.0,16-06-21,16:18:22,1,5
3748,4f37c60d76197de3a067ba688e8b29a119db9b66,-3.690523,128.18668,25.0,ID.MA.AM,97123.0,16-06-21,16:18:28,2,1
