maid,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
7a1831e28773646e717df75b272bb281d559ef87,7a1831e28773646e717df75b272bb281d559ef87,128.16289,-3.65085,15.0,ID.MA.AM,97224.0,16-06-21,10:50:14,4,1,green
14a842ea43e2e180d802ddb18d8968d5ba0e9ee0,14a842ea43e2e180d802ddb18d8968d5ba0e9ee0,129.07389,-3.26127,9.0,ID.MA.MT,97544.0,16-06-21,10:50:35,36,1,green
de2476a94239bc9a9452bfa244a6434c4c2b8f00,de2476a94239bc9a9452bfa244a6434c4c2b8f00,128.224137,-3.681459,14.0,ID.MA.AM,97128.0,16-06-21,10:50:50,9,1,green
b11e7a78e451de5471bc10cce522efffb637020c,b11e7a78e451de5471bc10cce522efffb637020c,128.175513,-3.700081,7.0,ID.MA.AM,97112.0,16-06-21,10:51:10,1,1,green
fa92043c7576960809b757313c8aa513c694a772,fa92043c7576960809b757313c8aa513c694a772,128.957026,-3.300072,14.0,ID.MA.MT,97544.0,16-06-21,10:51:18,206,1,green
36c868c423041748167a90253254008da482c4cc,36c868c423041748167a90253254008da482c4cc,128.189789,-3.636992,18.0,ID.MA.AM,97222.0,16-06-21,10:51:19,3,1,green
623b24bb6ebe295f6b4ae9cd3293b33efd68fead,623b24bb6ebe295f6b4ae9cd3293b33efd68fead,128.231036,-3.65351,4.0,ID.MA.AM,97212.0,16-06-21,10:51:20,33,1,green
8c197473171f773e763690c64e9b70f302ab39d7,8c197473171f773e763690c64e9b70f302ab39d7,128.240637,-3.639639,31.0,,,16-06-21,10:51:24,122,1,green
d90413ba1ae3bad63b4b7d37c5eadf6df49a6c6e,d90413ba1ae3bad63b4b7d37c5eadf6df49a6c6e,128.182337,-3.69448,7.0,ID.MA.AM,97124.0,16-06-21,10:51:25,1,1,green
6b3b71ae56d9a18a051578888177415d5a31d81c,6b3b71ae56d9a18a051578888177415d5a31d81c,128.181729,-3.696137,7.0,ID.MA.AM,97126.0,16-06-21,10:51:25,5,1,green
6f3248064936acf4a346944bda0129e21400664f,6f3248064936acf4a346944bda0129e21400664f,128.188881,-3.679969,21.0,ID.MA.AM,97128.0,16-06-21,10:51:33,3,1,green
f41aa2e1c25d9a87c3254574e2b382558dc2a149,f41aa2e1c25d9a87c3254574e2b382558dc2a149,128.18516,-3.69222,3.0,ID.MA.AM,97124.0,16-06-21,10:51:34,1,1,green
87b5319674e4bf414c81e20a9acd8a80fa31c266,87b5319674e4bf414c81e20a9acd8a80fa31c266,128.711123,-2.862857,14.0,ID.MA.SB,97563.0,16-06-21,10:51:40,12,1,green
0a336398946d9409f2d92124cc9334f509b3f11b,0a336398946d9409f2d92124cc9334f509b3f11b,129.808052,-2.918918,10.0,ID.MA.MT,97544.0,16-06-21,10:51:41,51,1,green
6f02ec1e2cd589db48d112de6033538be4c58bc2,6f02ec1e2cd589db48d112de6033538be4c58bc2,128.61796,-3.583421,17.0,ID.MA.MT,97546.0,16-06-21,10:51:46,14,1,green
452a80178e0fd326c721908d515b82c0bf0aefc2,452a80178e0fd326c721908d515b82c0bf0aefc2,128.21585,-3.67941,13.0,ID.MA.AM,97128.0,16-06-21,10:51:54,2,1,green
d1d2fce110efa700d22136ccac6c5dd78062b03f,d1d2fce110efa700d22136ccac6c5dd78062b03f,128.21107,-3.67974,128.899,ID.MA.AM,97128.0,16-06-21,10:51:57,118,1,green
a23a4da602b849c82d63e163bde6c5a848a0a53f,a23a4da602b849c82d63e163bde6c5a848a0a53f,128.304324,-3.627343,14.0,ID.MA.MT,97544.0,16-06-21,10:52:07,3,1,green
cbcc08a20d098e2059db732d831e6bc71fac1763,cbcc08a20d098e2059db732d831e6bc71fac1763,128.111676,-3.689001,5.0,ID.MA.AM,97226.0,16-06-21,10:52:09,1,1,green
919dbc1e163a4ce240c54698ac28d67ee959900e,919dbc1e163a4ce240c54698ac28d67ee959900e,128.91122,-3.32991,4.0,ID.MA.MT,97544.0,16-06-21,10:52:20,2,1,green
9e9ddde2f136edfdcf594365fdd62e3260dd597f,9e9ddde2f136edfdcf594365fdd62e3260dd597f,128.177597,-3.6902,5.0,,,16-06-21,10:52:22,12,1,green
50b5161ed840a0a73b8a69279643d73cf23279a4,50b5161ed840a0a73b8a69279643d73cf23279a4,128.23496,-3.62892,10.0,ID.MA.AM,97216.0,16-06-21,10:52:44,2,1,green
af48f1e0cafac1287c792071a0cf1a5ad6282428,af48f1e0cafac1287c792071a0cf1a5ad6282428,128.164643,-3.705027,8.0,ID.MA.AM,97115.0,16-06-21,10:52:46,1,1,green
8bb14a7b621ad4ea238c8dc5ab03b9380b94e8ee,8bb14a7b621ad4ea238c8dc5ab03b9380b94e8ee,128.180819,-3.690496,15.0,ID.MA.AM,97124.0,16-06-21,10:52:48,54,1,green
d3ea67e8ace50ecfd4c253229c56e483f98fe157,d3ea67e8ace50ecfd4c253229c56e483f98fe157,127.94895,-3.00893,21.0,ID.MA.SB,97561.0,16-06-21,10:52:51,5,1,green
543705c44c0e4d8db3e6b437f383b85db39e1d2c,543705c44c0e4d8db3e6b437f383b85db39e1d2c,128.187252,-3.662526,16.0,ID.MA.AM,97223.0,16-06-21,10:52:57,2,1,green
f6850a6d0325ee3036ec3307b640c9a57c14117e,f6850a6d0325ee3036ec3307b640c9a57c14117e,128.1946,-3.65527,21.0,ID.MA.AM,97222.0,16-06-21,10:53:00,3,1,green
1fb8c9a8545e21c9abbea4e313b56c5e0be2085e,1fb8c9a8545e21c9abbea4e313b56c5e0be2085e,128.189755,-3.651234,12.0,ID.MA.AM,97228.0,16-06-21,10:53:02,1,1,green
5cac94c7b4b723fb53223882bab1e6abf36afce4,5cac94c7b4b723fb53223882bab1e6abf36afce4,128.190045,-3.697023,18.0,ID.MA.AM,97121.0,16-06-21,10:53:08,102,1,green
70c3f75f44c32c6d63986e0910d11edcd94c923d,70c3f75f44c32c6d63986e0910d11edcd94c923d,128.88578,-2.85636,26.0,ID.MA.MT,97544.0,16-06-21,10:53:43,6,1,green
ff53604015414b16dcf3a8fa24e9a989b1260529,ff53604015414b16dcf3a8fa24e9a989b1260529,128.41415,-3.53741,12.0,ID.MA.MT,97545.0,16-06-21,10:53:55,6,1,green
5e934447d0970ccab990b88830bcf392abd0786f,5e934447d0970ccab990b88830bcf392abd0786f,128.175622,-3.703368,6.0,ID.MA.AM,97112.0,16-06-21,10:54:00,1,1,green
766153d823d20731c3638960e6e6925f9567d6c0,766153d823d20731c3638960e6e6925f9567d6c0,128.176176,-3.704285,18.0,ID.MA.AM,97112.0,16-06-21,10:54:02,2,1,green
8fd5a334f94cf9fe43f875b66afb0388d1065394,8fd5a334f94cf9fe43f875b66afb0388d1065394,128.198741,-3.668208,5.0,ID.MA.AM,97128.0,16-06-21,10:54:03,1,1,green
c50175a0cb3a73d63a49708d3141ab8e796ec65e,c50175a0cb3a73d63a49708d3141ab8e796ec65e,128.202838,-3.687645,3.0,ID.MA.AM,97129.0,16-06-21,10:54:06,19,1,green
183e43884aa3a0a01f53ddff8481962b2f59e878,183e43884aa3a0a01f53ddff8481962b2f59e878,128.228747,-3.625848,16.0,ID.MA.AM,97216.0,16-06-21,10:54:08,7,1,green
0a79adc35eb8dfa352923e8b872302a27d3af1c1,0a79adc35eb8dfa352923e8b872302a27d3af1c1,128.95559,-3.2972,18.0,ID.MA.MT,97544.0,16-06-21,10:54:18,1,1,green
4ab5c07dd9ef96a505d42abb36a18e19dfc54f68,4ab5c07dd9ef96a505d42abb36a18e19dfc54f68,128.21051,-3.628898,12.0,ID.MA.AM,97221.0,16-06-21,10:54:28,3,1,green
4fc6569bda16708b165562986173df80c04f9e97,4fc6569bda16708b165562986173df80c04f9e97,128.51697,-3.456798,9.0,ID.MA.SB,97565.0,16-06-21,10:54:30,2,1,green
d3773a0fec536bd3578f93c5a96e16b729475183,d3773a0fec536bd3578f93c5a96e16b729475183,128.122655,-3.770606,12.0,ID.MA.AM,97118.0,16-06-21,10:54:37,1,1,green
2f22d25c5313cab79d141ec20a7a13e2047405b3,2f22d25c5313cab79d141ec20a7a13e2047405b3,128.234676,-3.64441,20.0,ID.MA.AM,97211.0,16-06-21,10:54:39,2,1,green
8689a961f79bfdc1b024ce0d2494b3d1d826a1f2,8689a961f79bfdc1b024ce0d2494b3d1d826a1f2,128.285091,-3.622002,8.0,ID.MA.MT,97544.0,16-06-21,10:54:42,2,1,green
86d7d4bf72ba9728c9ba8b119b3b4908d5e39fb3,86d7d4bf72ba9728c9ba8b119b3b4908d5e39fb3,128.967651,-3.299853,14.0,ID.MA.MT,97544.0,16-06-21,10:54:44,51,1,green
4d3378ed7559b73d992c32823d85fc2592f44da0,4d3378ed7559b73d992c32823d85fc2592f44da0,128.37077,-3.341595,35.0,ID.MA.SB,97566.0,16-06-21,10:54:57,4,1,green
c53dffe98af9946f3f8da6fcc03dbd60d1a05c7e,c53dffe98af9946f3f8da6fcc03dbd60d1a05c7e,128.187093,-3.692002,19.0,ID.MA.AM,97123.0,16-06-21,10:55:00,6,1,green
c58a11d5df1e2b2785c7d4b502b6f25f262e77ee,c58a11d5df1e2b2785c7d4b502b6f25f262e77ee,129.024771,-3.348991,7.0,ID.MA.MT,97544.0,16-06-21,10:55:12,1,1,green
e0db613b29ef4fffeb570eadac8d41125402518c,e0db613b29ef4fffeb570eadac8d41125402518c,128.193925,-3.680095,11.0,ID.MA.AM,97128.0,16-06-21,10:55:19,7,1,green
7b5c1584069aaa71d7227ba105e196e15012d9c3,7b5c1584069aaa71d7227ba105e196e15012d9c3,128.98525,-3.279955,7.0,ID.MA.MT,97544.0,16-06-21,10:55:42,1,1,green
0ea660b6fe5ea154e670ef2800810c6eacdbface,0ea660b6fe5ea154e670ef2800810c6eacdbface,128.31627,-3.509523,11.0,ID.MA.MT,97544.0,16-06-21,10:55:58,1,1,green
626377e360943b56ea6ffe293960556fda6afcb9,626377e360943b56ea6ffe293960556fda6afcb9,129.55009,-3.38643,8.0,ID.MA.MT,97544.0,16-06-21,10:56:10,13,1,green
aa95909cc3f3e178fc50ab1156d0f742a0cee9c4,aa95909cc3f3e178fc50ab1156d0f742a0cee9c4,127.931038,-3.678904,12.0,ID.MA.MT,97543.0,16-06-21,10:56:14,1,1,green
071049891e93a11acbf4fb6e88850431830131aa,071049891e93a11acbf4fb6e88850431830131aa,128.21899,-3.66322,19.0,ID.MA.AM,97212.0,16-06-21,10:56:21,3,1,green
83aac3c85749dd578b2adb6713a928411babbd79,83aac3c85749dd578b2adb6713a928411babbd79,128.656009,-3.572547,5.0,ID.MA.MT,,16-06-21,10:56:28,1,1,green
d314dfa65ea3dde2efccfb62b9a141b7cc69e1c3,d314dfa65ea3dde2efccfb62b9a141b7cc69e1c3,128.1776,-3.6902,28.0,,,16-06-21,10:56:29,5,1,green
26a77563cdee4a062bc653b954e77d08797d6058,26a77563cdee4a062bc653b954e77d08797d6058,128.166763,-3.709315,22.0,ID.MA.AM,97116.0,16-06-21,10:56:32,6,1,green
e462f0e9dac64683f7de7967503f170ab05ced06,e462f0e9dac64683f7de7967503f170ab05ced06,128.18389,-3.6552,4.0,ID.MA.AM,97223.0,16-06-21,10:56:33,2,1,green
ec0ba3d1318e5ff3b5185ddc92e23dddf7410226,ec0ba3d1318e5ff3b5185ddc92e23dddf7410226,128.1776,-3.6902,38.0,,,16-06-21,10:56:40,2,1,green
f19c9101a5a75d5b3dd04919cf6278f5053bab7f,f19c9101a5a75d5b3dd04919cf6278f5053bab7f,128.1776,-3.6902,63.0,,,16-06-21,10:56:41,3,1,green
1a944087b0db30522ec61f30022bf7efa1832002,1a944087b0db30522ec61f30022bf7efa1832002,128.1776,-3.6902,48.0,,,16-06-21,10:56:45,3,1,green
28b627c27c724712fe7e858f8851d2d4c9826ade,28b627c27c724712fe7e858f8851d2d4c9826ade,128.189503,-3.621055,21.0,ID.MA.AM,97221.0,16-06-21,10:57:01,1230,1,green
a52025108f3fc6e4911dacac37c281bb9da31640,a52025108f3fc6e4911dacac37c281bb9da31640,127.929285,-3.747781,19.0,ID.MA.MT,,16-06-21,10:57:08,4,1,green
a9c53c92e65bb34bd4ceb3ab458e3da7520833ab,a9c53c92e65bb34bd4ceb3ab458e3da7520833ab,128.97274,-3.305341,7.0,ID.MA.MT,97544.0,16-06-21,10:57:09,1,1,green
e44ead3f256fc4a94850b0b6d777eb7f0cbc53fe,e44ead3f256fc4a94850b0b6d777eb7f0cbc53fe,129.555631,-3.460353,14.0,ID.MA.MT,97544.0,16-06-21,10:57:19,6,1,green
c9d8b30fc8564dc8231d77fda56bd081cdbebebd,c9d8b30fc8564dc8231d77fda56bd081cdbebebd,128.19466,-3.554078,10.0,ID.MA.MT,97543.0,16-06-21,10:57:23,3,1,green
75909b30af356f7040277d473338bae9e2994fb1,75909b30af356f7040277d473338bae9e2994fb1,128.17977,-3.69369,8.0,ID.MA.AM,97126.0,16-06-21,10:57:32,1,1,green
17ec5df471b54d9df7a3eb52bf01ff5306b9ba02,17ec5df471b54d9df7a3eb52bf01ff5306b9ba02,128.16743,-3.6649,5.0,ID.MA.AM,97224.0,16-06-21,10:57:33,1,1,green
838dd4d009ea27e3c45d58c80ea4336bd9ad71a7,838dd4d009ea27e3c45d58c80ea4336bd9ad71a7,128.35254,-3.335385,24.0,ID.MA.SB,97566.0,16-06-21,10:57:45,4,1,green
3ad3b8975533239504cbe75e2198a3098a7c6ce1,3ad3b8975533239504cbe75e2198a3098a7c6ce1,128.665718,-3.55302,8.0,ID.MA.MT,97546.0,16-06-21,10:57:51,2,1,green
6b2855c5327337ffef2953f85fdc5757a8641a52,6b2855c5327337ffef2953f85fdc5757a8641a52,128.171646,-3.706792,5.0,ID.MA.AM,97116.0,16-06-21,10:58:00,4,1,green
57ea28fd7c91c42ef36e02c0a33eb5c8efcf57e4,57ea28fd7c91c42ef36e02c0a33eb5c8efcf57e4,128.176478,-3.693514,15.0,ID.MA.AM,97126.0,16-06-21,10:58:13,1,1,green
71dac1d4be774697f2e649f3a3971346b866151d,71dac1d4be774697f2e649f3a3971346b866151d,128.23807,-3.62163,25.0,ID.MA.AM,97215.0,16-06-21,10:58:30,61,1,green
831a86fa1f70e3e1997fb16fb7a1d4c4a29777a8,831a86fa1f70e3e1997fb16fb7a1d4c4a29777a8,128.191627,-3.675675,19.0,ID.MA.AM,97129.0,16-06-21,10:58:38,4,1,green
443f49491ed871fbdeb186bb7338a2737ee5ac5b,443f49491ed871fbdeb186bb7338a2737ee5ac5b,128.18549,-3.69901,20.0,ID.MA.AM,97124.0,16-06-21,10:58:41,2,1,green
5e669058f2881faaa374097923752ed9fbecc4a5,5e669058f2881faaa374097923752ed9fbecc4a5,128.168546,-3.661632,14.0,ID.MA.AM,97224.0,16-06-21,10:58:47,17,1,green
a6024b45c442b468429e6de947d815217f71cdc2,a6024b45c442b468429e6de947d815217f71cdc2,128.25415,-3.63398,26.0,ID.MA.AM,97214.0,16-06-21,10:58:48,10,1,green
0fcab091029b2ae8620d8733601933976f89d5a8,0fcab091029b2ae8620d8733601933976f89d5a8,128.289373,-3.22096,5.0,ID.MA.SB,97564.0,16-06-21,10:58:52,2,1,green
4821f22c0ccd364de0b08ee682655566629a89b5,4821f22c0ccd364de0b08ee682655566629a89b5,128.188823,-3.685382,8.0,ID.MA.AM,97128.0,16-06-21,10:59:01,5,1,green
ff877a1eb38eddb927a2c7c2f3e1642c18c5ff66,ff877a1eb38eddb927a2c7c2f3e1642c18c5ff66,128.305659,-3.625803,6.0,ID.MA.MT,97544.0,16-06-21,10:59:04,2,1,green
bf6da6a43c3cbd272117defbd0aac1a5db299101,bf6da6a43c3cbd272117defbd0aac1a5db299101,128.187658,-3.696804,37.0,ID.MA.AM,97121.0,16-06-21,10:59:07,7,1,green
b87680adeba305ca4fb5c164c26cb503b1324a51,b87680adeba305ca4fb5c164c26cb503b1324a51,128.20356,-3.6972,27.0,ID.MA.AM,97129.0,16-06-21,10:59:41,244,1,green
94fa47abd1d54893660e0da98b693d870ab44fe5,94fa47abd1d54893660e0da98b693d870ab44fe5,128.184911,-3.705195,12.0,ID.MA.AM,97129.0,16-06-21,10:59:54,1,1,green
62f2f3bc98e7c66d39874c9b8aeea7c4f443d5ff,62f2f3bc98e7c66d39874c9b8aeea7c4f443d5ff,128.188981,-3.646768,12.0,ID.MA.AM,97222.0,16-06-21,10:59:54,3,1,green
dd4182cb8a8d5852dba23583ba868f19fd71e893,dd4182cb8a8d5852dba23583ba868f19fd71e893,128.209682,-3.675675,9.0,ID.MA.AM,97128.0,16-06-21,11:00:02,8,1,green
026cb53841adcb3820b31d04b1eb54f31a54adee,026cb53841adcb3820b31d04b1eb54f31a54adee,128.191627,-3.675675,19.0,ID.MA.AM,97129.0,16-06-21,11:00:09,56,1,green
1c1b127998436f69d72f9efaafb7dbfb3d72f00d,1c1b127998436f69d72f9efaafb7dbfb3d72f00d,128.177602,-3.697663,13.0,ID.MA.AM,97126.0,16-06-21,11:00:21,1,1,green
0286f3f8e2061e57ddbab164a42ff7d2c7cd74f0,0286f3f8e2061e57ddbab164a42ff7d2c7cd74f0,128.088835,-3.71552,12.0,ID.MA.MT,97227.0,16-06-21,11:00:34,22,1,green
d3d4310b37dd0a5d418b21b211689326b6865d27,d3d4310b37dd0a5d418b21b211689326b6865d27,127.952109,-3.117743,26.0,ID.MA.SB,97572.0,16-06-21,11:00:49,7,1,green
2b8ac3433a6b7ac70177fed61890c746cf4eba5c,2b8ac3433a6b7ac70177fed61890c746cf4eba5c,129.807814,-2.936457,12.0,ID.MA.MT,97544.0,16-06-21,11:01:05,38,1,green
a6012cfeeffce7e8c601fe4a223700c1e5851507,a6012cfeeffce7e8c601fe4a223700c1e5851507,128.170989,-3.657657,7.0,ID.MA.AM,97223.0,16-06-21,11:01:09,272,1,green
3bd31ba53258b495741060b2398f87c4b50ac17a,3bd31ba53258b495741060b2398f87c4b50ac17a,128.509938,-3.606383,12.0,ID.MA.MT,97545.0,16-06-21,11:01:09,1,1,green
e7bdc08fac6f16ee5cf6e631996c3df400a99b80,e7bdc08fac6f16ee5cf6e631996c3df400a99b80,128.956834,-3.35752,16.0,ID.MA.MT,97544.0,16-06-21,11:01:24,2,1,green
9e1b6751f7f1c7d3ab6d83b7358b743a9b58bd3e,9e1b6751f7f1c7d3ab6d83b7358b743a9b58bd3e,128.19954,-3.06946,5.0,ID.MA.SB,97561.0,16-06-21,11:01:49,2,1,green
c730e28d328e007ed5e04cb44d12318886f364f1,c730e28d328e007ed5e04cb44d12318886f364f1,127.954332,-3.657657,15.0,ID.MA.MT,,16-06-21,11:02:05,291,1,green
c0d64016201f9947b37517982ce146259d4161a3,c0d64016201f9947b37517982ce146259d4161a3,128.25349,-3.63356,4.0,ID.MA.AM,97214.0,16-06-21,11:02:07,13,1,green
2d78401dcc0f0d650a676aea10e70ecf1a9c5b45,2d78401dcc0f0d650a676aea10e70ecf1a9c5b45,128.954376,-3.305255,5.0,ID.MA.MT,97544.0,16-06-21,11:02:11,2,1,green
091c41aa98a0212fd3f87f8be208580334f2a318,091c41aa98a0212fd3f87f8be208580334f2a318,128.19558,-3.65165,9.0,ID.MA.AM,97222.0,16-06-21,11:02:14,1,1,green
864912295297b8f4336822054e340194e433d9fb,864912295297b8f4336822054e340194e433d9fb,128.243578,-3.626424,12.0,ID.MA.AM,97215.0,16-06-21,11:02:20,3,1,green
1590eeef18413f5c9ef5ab3b8f120efd64a7b4ee,1590eeef18413f5c9ef5ab3b8f120efd64a7b4ee,128.180985,-3.699228,16.0,ID.MA.AM,97127.0,16-06-21,11:02:24,8349,1,green
b11199a6d8d6872af3ffc1aab3ac30b43133bb2f,b11199a6d8d6872af3ffc1aab3ac30b43133bb2f,128.182495,-3.695973,2.0,ID.MA.AM,97126.0,16-06-21,11:02:25,51,1,green
a05a6f655f0a4969d656683bc26dc03980692d77,a05a6f655f0a4969d656683bc26dc03980692d77,128.18521,-3.68615,8.0,ID.MA.AM,97128.0,16-06-21,11:02:31,97,1,green
2ce2dde2d0fe2d042ba7233eb1f4306853c4b8ef,2ce2dde2d0fe2d042ba7233eb1f4306853c4b8ef,128.229308,-3.62754,10.0,ID.MA.AM,97216.0,16-06-21,11:02:34,13,1,green
0dd64a0761d62590b88a6d2ca60ce4a69a5c074f,0dd64a0761d62590b88a6d2ca60ce4a69a5c074f,128.1776,-3.6902,72.0,,,16-06-21,11:02:46,4,1,green
16171fb0f41492b28265c3abf419352fc326849d,16171fb0f41492b28265c3abf419352fc326849d,128.17759,-3.6902,24.0,,,16-06-21,11:02:51,3,1,green
fec7d204eb3e2751912c827431e54489b914c6f1,fec7d204eb3e2751912c827431e54489b914c6f1,128.9703,-3.28459,22.0,ID.MA.MT,97544.0,16-06-21,11:02:53,2449,1,green
1955c1024d7b7aae69298c9415cf7cb6bf8bcb49,1955c1024d7b7aae69298c9415cf7cb6bf8bcb49,129.070483,-2.8799,12.0,ID.MA.MT,97544.0,16-06-21,11:02:57,1,1,green
a0f1ee0cad396562f2374f8ef6fb649168f51b68,a0f1ee0cad396562f2374f8ef6fb649168f51b68,128.19563,-3.65156,15.0,ID.MA.AM,97222.0,16-06-21,11:03:02,11,1,green
ea9288be06568c19a73d5634f6931163c51cd653,ea9288be06568c19a73d5634f6931163c51cd653,129.121795,-3.353198,14.0,ID.MA.MT,97544.0,16-06-21,11:03:17,3,1,green
8ec2190d384a7b98f5c13d4585d9354524200788,8ec2190d384a7b98f5c13d4585d9354524200788,128.25238,-3.638091,15.0,ID.MA.AM,97214.0,16-06-21,11:03:25,5,1,green
4bb1aa57da82ae68b9127b869c1f5c07ab86d8a8,4bb1aa57da82ae68b9127b869c1f5c07ab86d8a8,128.217713,-3.67871,10.0,ID.MA.AM,97128.0,16-06-21,11:03:29,5,1,green
5302a8e41d6633e756cba1300efa40dbdffea19c,5302a8e41d6633e756cba1300efa40dbdffea19c,130.034697,-3.056572,10.0,ID.MA.MT,97544.0,16-06-21,11:03:39,1,1,green
b5124bcaa483a8cc23b1878ba344fd083200f9da,b5124bcaa483a8cc23b1878ba344fd083200f9da,128.198428,-3.677301,14.0,ID.MA.AM,97129.0,16-06-21,11:03:51,4,1,green
31aaa7b0fca4a1ca5165b866f8964871f8125745,31aaa7b0fca4a1ca5165b866f8964871f8125745,129.939916,-3.018881,5.0,ID.MA.MT,97544.0,16-06-21,11:03:58,1,1,green
2c977e9c512001bda55a96d620dffad9f3f9b2a6,2c977e9c512001bda55a96d620dffad9f3f9b2a6,130.027086,-3.039226,10.0,ID.MA.MT,97544.0,16-06-21,11:04:04,1,1,green
fdbc45bab67d7f18af8a49dc7d8d2de58baa82ea,fdbc45bab67d7f18af8a49dc7d8d2de58baa82ea,128.084466,-3.716146,10.0,ID.MA.MT,97542.0,16-06-21,11:04:22,7,1,green
921ed70c513eeda3c4e76b3fa0a6f1f5d22ed182,921ed70c513eeda3c4e76b3fa0a6f1f5d22ed182,128.238078,-3.621621,9.0,ID.MA.AM,97215.0,16-06-21,11:04:30,127,1,green
7fc674f3a4e9f48e993dc6668668ff7f50878c7b,7fc674f3a4e9f48e993dc6668668ff7f50878c7b,129.801144,-2.928669,11.0,ID.MA.MT,97544.0,16-06-21,11:04:37,3,1,green
ac5a16932d04832dbc6a13c6a2572f66b5b61c7f,ac5a16932d04832dbc6a13c6a2572f66b5b61c7f,128.33338,-3.6023,14.0,ID.MA.MT,97544.0,16-06-21,11:04:41,21,1,green
df34a3d2ee036cabbd6fc9cd7cb047970bb97da4,df34a3d2ee036cabbd6fc9cd7cb047970bb97da4,128.22711,-3.62611,5.0,ID.MA.AM,97217.0,16-06-21,11:04:43,1,1,green
638af06f47d0dde42812212d405f57e325a1606a,638af06f47d0dde42812212d405f57e325a1606a,128.92398,-3.207707,29.0,ID.MA.MT,97544.0,16-06-21,11:04:43,3,1,green
3ffb489538420bb1e792ceaf42e9639aa41ba219,3ffb489538420bb1e792ceaf42e9639aa41ba219,129.928677,-2.978152,4.0,ID.MA.MT,97544.0,16-06-21,11:04:53,1,1,green
ab146d3f5cac4c8de6bb9990cdf519b2bd55008b,ab146d3f5cac4c8de6bb9990cdf519b2bd55008b,130.079018,-3.041627,47.0,ID.MA.MT,97544.0,16-06-21,11:05:05,2,1,green
30482e66e017c4ab6187aaec6ca25558cfbc6c77,30482e66e017c4ab6187aaec6ca25558cfbc6c77,128.2304,-3.621966,17.0,ID.MA.AM,97216.0,16-06-21,11:05:10,1,1,green
2782a3967694cd5de1acb72256ca83f725ea9962,2782a3967694cd5de1acb72256ca83f725ea9962,128.16446,-3.6606,6.0,ID.MA.AM,97224.0,16-06-21,11:05:11,1,1,green
7631e54ccee9fc75c0d5288d4654b770630ca090,7631e54ccee9fc75c0d5288d4654b770630ca090,128.977802,-3.358891,10.0,ID.MA.MT,97544.0,16-06-21,11:05:20,2,1,green
655f5a7517c08b0771a8a5c1a89ae584e3d2de0f,655f5a7517c08b0771a8a5c1a89ae584e3d2de0f,128.298926,-3.611026,8.0,ID.MA.MT,97544.0,16-06-21,11:05:26,1,1,green
0d769a4f93e6f2be484b9f8f3157034a1f0b0766,0d769a4f93e6f2be484b9f8f3157034a1f0b0766,128.1822,-3.69654,3.0,ID.MA.AM,97126.0,16-06-21,11:05:41,51,1,green
4e2d341856519aeed35cfa8975abd1a221c39abb,4e2d341856519aeed35cfa8975abd1a221c39abb,128.34044,-3.589926,27.0,ID.MA.MT,97544.0,16-06-21,11:05:44,2,1,green
ad8f5e09b05b16b6b6d3a50ce79b42558235a585,ad8f5e09b05b16b6b6d3a50ce79b42558235a585,128.19075,-3.70647,15.0,ID.MA.AM,97129.0,16-06-21,11:05:57,7,1,green
6942f6a15c0bfaa23151476e0de4dc7c12dd5489,6942f6a15c0bfaa23151476e0de4dc7c12dd5489,128.32233,-3.57559,22.0,ID.MA.MT,97544.0,16-06-21,11:06:04,53,1,green
d990e7629e3b9327e041853af1a600b340b3bef0,d990e7629e3b9327e041853af1a600b340b3bef0,128.18506,-3.687176,8.0,ID.MA.AM,97123.0,16-06-21,11:06:05,16,1,green
7ad0051c30e492ec1bb1eecc8d3950327258cb7b,7ad0051c30e492ec1bb1eecc8d3950327258cb7b,128.181398,-3.729729,19.0,ID.MA.AM,97116.0,16-06-21,11:06:14,5,1,green
e083cd9190e9b676c45723e880752fb3277ac2ef,e083cd9190e9b676c45723e880752fb3277ac2ef,128.310294,-3.621621,11.0,ID.MA.MT,97544.0,16-06-21,11:06:16,16,1,green
84eaebec2240c661c3ad2ed0c90c0755a390190e,84eaebec2240c661c3ad2ed0c90c0755a390190e,128.180829,-3.699187,19.0,ID.MA.AM,97127.0,16-06-21,11:06:18,86,1,green
81699d37b1646bff955d7a6e3993203d42888831,81699d37b1646bff955d7a6e3993203d42888831,128.27676,-3.63965,20.0,,,16-06-21,11:06:20,234,1,green
2a091d5ed10e3d0b55f4e7a0bb2292d7e36e93c3,2a091d5ed10e3d0b55f4e7a0bb2292d7e36e93c3,128.391063,-3.291682,9.0,ID.MA.SB,97566.0,16-06-21,11:06:27,13,1,green
470ecf8232d1095cf509c62b2242d1a0c3f851d4,470ecf8232d1095cf509c62b2242d1a0c3f851d4,129.83148,-2.997938,8.0,ID.MA.MT,97544.0,16-06-21,11:06:44,76,1,green
59d4456deabb4d0539ed74a36d62da32cacdbea8,59d4456deabb4d0539ed74a36d62da32cacdbea8,128.182812,-3.696389,11.0,ID.MA.AM,97126.0,16-06-21,11:06:49,1,1,green
72a4f61050445b0bbd57486c076c9de9a52b55e7,72a4f61050445b0bbd57486c076c9de9a52b55e7,128.191627,-3.675675,8.0,ID.MA.AM,97129.0,16-06-21,11:06:52,3,1,green
